page_index,id,origin_language_code,language_code,text,reasoning
26,sectioneli5-26-1,en,es,"¡Imagina que tu casa es como una gran caja del tesoro con diferentes habitaciones como tesoros! Puedes describir estos tesoros como tu dormitorio, sala de estar o cocina usando palabras especiales. Piensa en ello como contar una historia sobre dónde vives, usando palabras de una lista especial, como 'dormitorio,' 'jardín' o 'garaje.' ¡Esto ayuda a que todos sepan exactamente cómo es tu casa!",The text describes a home as a treasure box with rooms depicted as treasures and encourages the use of specific room names for descriptive purposes. This analogy can be directly translated into Spanish.
16,sectioneli5-16-0,en,es,"¡Vamos a jugar un juego divertido! Tenemos una bolsa con algunos objetos sorpresa dentro. Una persona de cada grupo tocará un objeto en la bolsa sin mirar y le dirá a todos los demás cómo cree que es. Pueden decir cosas como 'Es grande' o 'Se siente como una fruta'. ¡Todos intentan adivinar qué objeto es! Después de adivinar, escriban los nombres de los objetos que su grupo y el otro grupo adivinaron. ¡Se trata de divertirse y usar la imaginación!","The task is to translate the provided English text into Spanish, making sure all the descriptive phrases and instructions are correctly conveyed while keeping the playful tone intact."
30,sectioneli5-30-2,en,es,"¡Imagina tu dormitorio perfecto! Puede ser como tú quieras. Piensa en dónde te gustaría tener tu cama, juguetes y libros. Tal vez te gustaría una silla cómoda o un lugar especial para tus cosas favoritas. Usa tu imaginación y describe cada pequeño detalle para crear el dormitorio con el que sueñas.","The text describes an imaginative exercise about designing one's ideal bedroom, and it should be translated in its entirety to Spanish."
12,sectioneli5-12-2,en,es,"En esta sección, un personaje nos dice que tiene 13 años y te pregunta cuántos años tienes. ¡Es una manera amigable de practicar hablar sobre tu edad!","The text discusses a character who is 13 years old and asks about the reader's age, aiming to practice age-related conversation. There are no complex terms or technical expressions; everything should be directly translated into Spanish while maintaining the conversational tone."
18,sectioneli5-18-2,en,es,"En un aula, usamos ciertas frases para que todos sepan qué hacer. Por ejemplo, cuando un maestro dice: '¿Puedes escribir la fecha, por favor?', están pidiendo a alguien que escriba la fecha de hoy en la pizarra. Otras frases como 'Presten atención, por favor', significan que el maestro quiere que todos escuchen con atención. Estas frases ayudan a todos a entender y seguir lo que está sucediendo en clase. Es como usar palabras especiales que nos ayudan a trabajar y aprender juntos.",The text consists of common classroom phrases. Each phrase is translated individually while maintaining the context of their use in a classroom setting.
23,sectioneli5-23-1,en,es,"En esta actividad, vemos imágenes de diferentes casas, como las de un vecindario. Cada casa se ve única, como una pieza de rompecabezas de donde vive la gente. La parte divertida es escuchar descripciones y luego averiguar qué imagen coincide con esa descripción. ¡Es como un juego para aprender sobre dónde podría vivir la gente y cómo son sus hogares!","The text involves describing a learning activity about houses, where the main task is matching descriptions to images, like playing a game. I need to translate this description accurately into Spanish without missing the overall context."
25,sectioneli5-25-2,en,es,"Emma está aprendiendo los nombres de diferentes habitaciones en una casa y lo que hacemos en cada una. Por ejemplo, dónde cocinamos o dormimos. Un mapa de burbujas ayuda a organizar visualmente esta información. Muestra cómo diferentes habitaciones están conectadas según lo que sucede en ellas, como cocinar en la cocina o dormir en el dormitorio. Puedes hacer tu propio mapa de burbujas para mostrar qué habitaciones diferentes hay en tu casa.","The text provided discusses rooms in a house and their functions, which needs to be translated into Spanish. Keywords like 'rooms', 'house', 'cook', 'sleep', 'kitchen', 'bedroom', and 'bubble map' will be translated appropriately."
10,sectioneli5-10-2,en,es,"¡Gran trabajo! Ahora, vamos a fingir o ""representar un papel"" y practicar hablando con un amigo. Intenta usar las preguntas y respuestas que combinamos anteriormente. ¡Es una forma divertida de aprender a hacer y responder preguntas entre nosotros!","The text provided is a general statement with no specific key terms or complex structures, making it straightforward to translate into Spanish while sustaining its original intent."
20,sectioneli5-20-2,en,es,"Podemos saber lo que alguien siente al mirar su cara. Hay diferentes partes en la cara como los ojos, nariz, boca, cabello y cejas. Cada parte puede mostrar cómo se siente alguien. Por ejemplo, una gran sonrisa podría significar felicidad. También puedes describir tu propia cara hablando de estas partes, como diciendo que tienes ojos grandes o una nariz pequeña. ¡Es divertido adivinar quién es alguien por la forma en que se ve su cara!","The input text describes the concept of recognizing emotions through facial features. Each part mentioned will be translated directly to its Spanish equivalent. There are no mathematical symbols or units in the text, so the entire paragraph will be translated literally into Spanish."
18,sectioneli5-18-0,en,es,"En un aula, los maestros y los estudiantes utilizan ciertas frases de cortesía para hablar entre sí. Por ejemplo, si un maestro quiere que todos se detengan por un momento, podría decir: ""¿Puedes esperar un minuto, por favor?"" Si quieren que todos se centren en lo que están diciendo, podrían decir: ""Escúchenme, por favor"" o ""Presten atención, por favor."" Y, a veces, les piden a los estudiantes que ""Copien, por favor"" cuando necesitan escribir algo. Estas frases ayudan a todos a entender qué hacer y facilitan el aprendizaje.",I need to translate each example phrase provided into Spanish while keeping the structure and meaning of the original text intact. The essence of the polite phrases used in a classroom setting should be preserved.
21,sectioneli5-21-0,en,es,"Esta es Caroline. Tiene grandes ojos azules que parecen el cielo. Su nariz es pequeña, como un botón, y tiene una gran sonrisa. Su cabello es como un sol dorado, largo y liso, como una línea recta.",The translation involves converting each descriptive element of the subject into Spanish while maintaining the essence and characteristics described in the original text. Nouns and adjectives are translated while keeping the same sentence structure and meaning.
18,sectioneli5-18-3,en,es,"En esta imagen, tenemos algunas palabras y frases importantes que los profesores y estudiantes utilizan en clase. Por ejemplo, un profesor podría decir: 'Presten atención, por favor,' para pedir a todos que escuchen con atención. O un estudiante podría preguntar: '¿Puedo escribir la fecha?' para ayudar con la escritura en el tablero. ¡Usar estas palabras ayuda a que todos sepan qué hacer en la escuela y hace que aprender sea divertido y fácil!","The task is to translate sentences and phrases commonly used in a classroom setting from English to Spanish, ensuring the translation maintains the context and intent of the communication."
29,sectioneli5-29-0,en,es,"Piensa en cuando eras pequeño. ¿Tenías un juguete que amabas mucho? ¿Todavía conservas ese juguete, tal vez en tu habitación? ¡Encuentra un amigo y háblale sobre tus juguetes favoritos!","This text contains a set of questions and suggestions related to childhood toys. Each sentence should be individually translated into Spanish, maintaining the original meaning and context."
12,sectioneli5-12-1,en,es,"Esta imagen muestra un personaje llamado Emma. Ella está diciendo, 'Mi nombre es Emma. ¿Cuál es tu nombre?' Es como cuando conoces a alguien nuevo y le dices tu nombre, luego preguntas por el suyo. Es una manera amigable de comenzar a hablar con alguien.","The text describes a situation where a character introduces herself and asks for someone else's name. All the words, including proper nouns, should be translated into Spanish, while maintaining the essence of the introduction and conversation."
12,sectioneli5-12-3,en,es,"Esta persona nos está diciendo que su color favorito es el azul. Un color favorito es simplemente el color que más nos gusta. ¿Cuál es tu color favorito? Podría ser cualquier color que veas a tu alrededor, como el verde del césped o el rojo de una manzana.","First, I need to identify the main idea and translate the text into Spanish. Then translate specific colors such as 'blue', 'green', and 'red'. Finally, ensure I maintain the intention of asking about one's favorite color without altering the context."
25,sectioneli5-25-0,en,es,"Imagina describir tu casa como si estuvieras contando una historia sobre diferentes lugares especiales. Cada habitación de tu casa tiene una función. Por ejemplo:

- La cocina es donde encuentras una nevera y cocinas comida deliciosa.
- El dormitorio es donde tienes tu cama y duermes por la noche.
- El baño tiene una ducha y es el lugar para cepillarte los dientes.
- La sala de estar es cómoda con sofás para ver televisión.
- El comedor es para comer, por lo que tiene una mesa y sillas.
- El balcón te permite ver la calle y el vecindario.

Piensa en esto cuando hables de tu casa, ¡y si quieres, incluso puedes dibujar un dibujo!","The text describes different rooms in a house and their functions. Each room is a noun, so they should be translated to Spanish, maintaining the meaning of their specific purpose."
16,sectioneli5-16-1,en,es,"¡Juguemos un juego de adivinanzas! Hay una bolsa con objetos misteriosos adentro. Una persona de tu equipo irá al frente para sentir un objeto sin mirar. Lo describirán al grupo diciendo si es grande, pequeño, o tal vez una fruta. Tu grupo adivinará qué es. ¡Diviértete e intenta adivinar todos los objetos! Luego escribe lo que cada grupo adivinó.",The text involves instructions for a game where nouns and activity descriptions should be translated to Spanish. The term 'object' is used in a generic sense and can be translated to the common word for object in Spanish.
13,sectioneli5-13-1,en,es,"¡Hola! Hay un chico llamado Nico Romero. Nico tiene 13 años y vive en una ciudad ocupada en Uruguay. Él asiste a una escuela secundaria. Los padres de Nico ya no viven juntos. El nombre de su papá es Ismael, su mamá se llama Teresa y ¡a él le encanta la pizza! La imagen muestra un dibujo de Nico saludando.","The task at hand is to translate the given English text into Spanish. This involves translating nouns, verbs, and other parts of speech according to Spanish syntax and grammar rules. Proper nouns like names of people and places remain the same. In this case, Nico Romero remains unchanged."
25,sectioneli5-25-3,en,es,"Emma está aprendiendo sobre las diferentes habitaciones de una casa. Cada habitación tiene un uso especial:
- La **cocina** es donde está la nevera y se puede cocinar.
- El **dormitorio** tiene una cama para dormir.
- El **baño** es donde encuentras una ducha y un inodoro.
- La **sala de estar** tiene sofás y una televisión.
- El **comedor** es donde están la mesa y las sillas para comer.
- El **balcón** te permite ver la calle y el vecindario. ¡Estos te ayudan a saber qué ocurre en cada habitación!","Each noun representing a room in the house, such as 'kitchen', 'bedroom', 'bathroom', 'living room', 'dining room', and 'balcony' should be translated to Spanish to maintain the context of the sentence. Other functional words such as 'is where', 'has', and 'lets you see' should also be translated to make the sentences complete in Spanish."
15,sectioneli5-15-1,en,es,"Mira estas dos fotos de nuestro salón de clases. Una es después de la clase de Matemáticas y la otra después de la clase de Inglés. ¿Puedes notar qué es diferente? En la primera foto, el borrador está sobre la mesa, pero en la segunda foto, está sobre la silla. ¡Es como un juego divertido de encontrar pequeños cambios!","To translate this text to Spanish, I need to convert each English sentence to its equivalent in Spanish, ensuring the context and meaning remain accurate."
22,sectioneli5-22-0,en,es,"En esta unidad, ¡vamos a aprender cosas divertidas sobre nosotros mismos! Vamos a averiguar diferentes tipos de casas y aprender cómo se llama cada habitación. Hablaremos de cómo sería nuestro dormitorio de ensueño y señalaremos lo que hay en un dormitorio. ¡También vamos a hacer un diccionario ilustrado genial con nuevas palabras! Vamos a charlar sobre nuestros juguetes favoritos de cuando éramos pequeños y aprender sobre diferentes tipos de ropa para el verano y el invierno. ¡Incluso podemos hablar sobre cómo se ve nuestra ropa y decir cuáles nos gustan más!","I need to translate the entire passage into Spanish, ensuring that all nouns and descriptive elements are accurately conveyed in the target language while keeping the structure of sentences intact."
26,sectioneli5-26-3,en,es,"Piensa en tu hogar como si fuera un gran rompecabezas con diferentes habitaciones. Primero, dibuja un dibujo del interior de tu casa, como donde comes, duermes y juegas. Usa palabras como 'cocina' para donde cocinas y 'dormitorio' para donde duermes. Luego, describe cada habitación usando estas palabras y otras que has aprendido. ¡Es como contar una historia sobre tu casa!","The provided text is an imaginative exercise involving parts of a home. Translation should focus on conveying the same playful and instructive sentiment in Spanish, ensuring that terms for household areas (like 'kitchen' and 'bedroom') are correctly translated."
12,sectioneli5-12-0,en,es,"En un aula, el maestro está verificando si todos están presentes llamando a nombre. Cuando el maestro dice un nombre como 'Luis', el estudiante responde '¡Presente!' para mostrar que está allí. Si alguien no está presente, como Fernando, los otros niños dicen '¡Está ausente, maestro!' Esto ayuda al maestro a saber quién está en clase hoy. También puedes ver una lista que muestra quién está presente y quién no.","The text describes a classroom scene where attendance is being taken. The key terms include 'teacher,' 'student,' 'Present,' 'absent,' and 'list,' all of which should be translated to their Spanish equivalents."
30,sectioneli5-30-0,en,es,"La imagen muestra una habitación desordenada, y el padre está molesto porque es difícil encontrar cosas. En la habitación, hay un cuaderno en el escritorio y un libro negro escondido debajo de otro libro, lo cual es correcto. Pero también hay conjeturas sobre otras cosas, como un basurero o un juguete, que no son correctas cuando las comparas con la imagen.","The passage describes a scene in a room and the feelings associated with it, which should be translated into Spanish. It includes mentions of items (notebook, book) and a comparison to a picture, which all need contextually accurate translation."
29,sectioneli5-29-3,en,es,"En la habitación de Andy, piensa en todas las cosas que podrías encontrar. Al igual que en la habitación de un niño, podría haber cosas como una cama, juguetes, una lámpara o una computadora. ¡Intenta imaginar lo que Andy tiene en su habitación y elige de una lista de artículos. Es como jugar a un juego de adivinanzas sobre la habitación de otra persona!","The text provides a scenario to imagine items in Andy's room, similar to a guessing game. The objects are common household and kid's room items, which need to be translated into Spanish appropriately."
29,sectioneli5-29-2,en,es,"Vamos a ver un pequeño adelanto, como un vistazo, de una película de dibujos animados. En esta película, tenemos que averiguar de quién trata principalmente la historia. ¿Crees que se trata de perros juguetones, juguetes coloridos o niños ocupados? ¡Es como un juego de adivinanzas divertido!","The text is about watching a preview of a cartoon movie and trying to guess what it is about, mentioning playful dogs, colorful toys, and busy children as possibilities. This context is translated without altering the meaning or asking for the reader's input."
13,sectioneli5-13-0,en,es,"Imagina que estás conociendo a nuevos amigos y quieres contarles sobre ti. Puedes decir 'Hola' y luego compartir cosas como tu nombre, como te gusta que te llamen, cuándo es tu cumpleaños, tu color favorito y tu número favorito. Hay un gráfico que muestra un ejemplo de una niña llamada Emma que dice que su color favorito es el rosa y su cumpleaños es el 19 de octubre. ¡Puedes usar esto como guía para hablar de ti mismo!","The text is an instruction on how someone can introduce themselves using specific details. It does not require any translation of math or technical units, only the general information should be converted to Spanish."
20,sectioneli5-20-0,en,es,"Nuestras caras tienen diferentes partes, como los ojos, la nariz, la boca, el cabello, los dientes y las cejas. Cada parte puede verse un poco diferente, como tener ojos grandes o pequeños, o cabello largo o corto. ¡Estas diferencias ayudan a mostrar cómo nos sentimos y quiénes somos!","To accurately translate this text into Spanish, it is important to consider that all nouns like 'eyes', 'nose', 'mouth', 'hair', 'teeth', and 'eyebrows' should be translated into their Spanish equivalents, while maintaining the essence of the sentences to reflect the meaning of differences in appearance affecting expression and identity."
29,sectioneli5-29-1,en,es,"Vamos a ver un avance de una película de dibujos animados y pensar en qué trata la película. Tienes que adivinar si la película trata principalmente de un niño, una ciudad o juguetes. Es como un juego divertido para adivinar qué nos está contando realmente la historia de la película. Pista: ¡Presta atención a los juguetes en el tráiler!","The passage discusses watching a cartoon movie preview and guessing the movie's theme. The key part to note for translation is the focus on toys, which should be translated accurately as 'juguetes'."
10,sectioneli5-10-3,en,es,"Imagina que estás conociendo nuevos amigos y quieres decir hola y hablar con ellos. Puedes hacer preguntas como ""¿Cómo te llamas?"" o ""¿Cómo estás?"" y practicar diciendo las respuestas como ""Me llamo Peter"" o ""Estoy bien, ¡gracias!"" Esto te ayudará a aprender a hablar fácilmente con amigos y compañeros de clase.",The text consists of conversational questions and responses which should be translated to Spanish to maintain the context of practicing language for making new friends.
21,sectioneli5-21-3,en,es,"Hay dos personas, Caroline y Michael. Caroline tiene ojos azules grandes, una nariz pequeña y una boca grande. Su cabello es rubio, largo y lacio. Michael tiene ojos verdes pequeños, una nariz grande y una boca pequeña. Su cabello es marrón, corto y rizado.

La actividad consiste en mirarse en un espejo, dibujar o pegar una foto de uno mismo y luego describir cómo se ve uno.","The text provided describes characteristics of two individuals, including their eye color, nose and mouth size, and hair description. Translations for these adjectives and nouns into Spanish will maintain the intent and meaning of the original English descriptions."
13,sectioneli5-13-2,en,es,"¡Esta actividad es como hacer una divertida presentación sobre ti! Usas un cuadro para llenar cosas como tu nombre, cumpleaños y color favorito. Piensa en ello como contarle a alguien todo sobre ti en unas pocas oraciones, al igual que ""¡Hola! Soy Emma. Puedes llamarme Em. ¡Mi color favorito es rosa!"" Es una manera sencilla de que los demás sepan quién eres.","The text provided is an introduction that involves personal details like name, birthday, and favorite color. Each part is straightforward and can be directly translated while maintaining the essence of making a simple and fun self-introduction."
24,sectioneli5-24-3,en,es,"Imagina un edificio muy alto con cinco pisos. Cada piso tiene apartamentos donde la gente puede vivir. En cada apartamento, hay dos dormitorios donde la gente duerme, una cocina para cocinar comida deliciosa, una sala de estar para relajarse y jugar, y un baño para asearse. Además, hay un espacio llamado garaje donde se puede aparcar un coche.","The passage describes the features of a building and its apartments, which include common household areas. Each element should be translated into Spanish while maintaining the meaning."
14,sectioneli5-14-1,en,es,"Cuando decimos 'Yo soy', estamos diciendo que somos algo, como un estudiante. Pero también podemos hacerlo más corto y decir 'Soy', ¡que significa lo mismo! Es como juntar dos palabras para hacer una pequeña y amistosa palabra que hace el mismo trabajo. ¿Genial, no?","The passage explains how 'I am' can be contracted into 'I'm', which is a grammatical rule applicable in both English and Spanish, where 'Yo soy' can be contracted to 'Soy'. The translation needs to reflect this linguistic feature. "
30,sectioneli5-30-3,en,es,"Imagina un dormitorio realmente desordenado donde las cosas están por todas partes, como juguetes en el suelo y libros en el escritorio. La imagen nos ayuda a notar dónde están las cosas usando palabras como 'encima' para algo que está sobre, 'debajo' para algo que está abajo, y 'al lado de' para algo al lado de otro. Es como jugar un juego de encontrar dónde están colocadas las cosas, como el cuaderno que está en el escritorio.",The task is to translate the text into Spanish while preserving the context and meaning. The key elements such as prepositions and descriptions of items should be correctly translated to convey the same visual imagery.
12,sectioneli5-12-4,en,es,"En esta actividad, finges hablar con compañeros de clase como Emma, Nico y Lua. Emma te pregunta tu nombre, para que puedas decirle tu nombre. Nico quiere saber cuántos años tienes. Puedes decirle tu edad. Lua pregunta sobre tu color favorito, y puedes compartir cuál es. ¡Todo se trata de practicar cómo presentarse y hacer amigos!","The task involves translating an English text about a social activity involving questions and answers into Spanish. The names and concepts related to the interaction remain the same, while the overall sentence structure and language are transformed into Spanish."
14,sectioneli5-14-2,en,es,"¡Esta actividad se trata de hacer amigos! Busca a un compañero y hazle algunas preguntas divertidas. Puedes preguntarles su nombre, cómo les gusta que los llamen como apodo, cuándo es su cumpleaños, su color favorito y su número favorito. ¡Es como un pequeño juego para saber más el uno del otro!",The text provided is a set of friendly instructions encouraging participants to interact and learn more about each other through questions. The content should be translated while maintaining the intent and friendliness of the message. Nouns such as 'friend' and 'nickname' should be translated accordingly into Spanish.
14,sectioneli5-14-3,en,es,"Esta actividad te ayuda a contarle a otros sobre ti mismo y a aprender sobre tus amigos. Completarás los espacios en blanco con cosas como tu nombre, edad y comida favorita, tal como diciendo '¡Hola! Mi nombre es...'. También enseña cómo decir 'Yo soy' y 'Soy'. Haces esto con un compañero para conocerse mejor.","The text is a description of an activity aimed at introducing oneself and learning about friends, involving filling in blanks with personal details and learning basic phrases in English. It should be fully translated to Spanish for accurate conveyance of its purpose."
15,sectioneli5-15-2,en,es,"¡Esta actividad es como un juego divertido! Primero, puedes presentar a tu amigo a todos, como contando sobre su color o número favorito. Luego, hay un juego de buscar las diferencias donde miras dos imágenes de un aula para ver qué ha cambiado. Es como cuando notas algo diferente en tu habitación después de regresar de jugar.",The text is describing a fun activity that involves introducing a friend and playing a spot-the-difference game. All elements are to be translated to Spanish to convey the same idea.
18,sectioneli5-18-1,en,es,"En clase, es posible que escuche a profesores y estudiantes decir cosas para ayudar a todos a saber qué hacer. Por ejemplo:

- ""¿Puedo escribir la fecha?"" Esto se pregunta cuando alguien quiere escribir la fecha en la pizarra.
- ""¿Puedes escribir la fecha, por favor?"" El profesor puede pedirle a un estudiante que escriba la fecha.
- ""¿Puedes venir a la pizarra, por favor?"" El profesor pide a un estudiante que venga al frente de la clase.
- ""¿Has terminado?"" Esto se pregunta para saber si alguien ha terminado su trabajo.
- ""Sí. He terminado."" El estudiante responde cuando ha completado su tarea.

¡Estas son frases útiles para usar y entender en la escuela!","The given English phrases are typical classroom interactions and must be translated into Spanish, maintaining the original context of facilitating understanding in a classroom setting."
20,sectioneli5-20-1,en,es,Tenemos dos nuevos amigos en la escuela llamados Carolina y Miguel. Puedes leer sobre cómo se ven y luego intentar dibujar sus caras. Las fotos de ellos pueden ayudarte a adivinar quiénes son. Es una forma divertida de aprender sobre sus características.,The passage contains names which should be translated to their equivalents in Spanish and the rest of the text should be translated accordingly.
26,sectioneli5-26-2,en,es,"Imagina que estás contando a un amigo sobre tu casa, dibujando un dibujo de ella y usando palabras especiales para describir las diferentes habitaciones. Estas palabras podrían ser 'cocina', 'dormitorio' o 'jardín', que te ayudan a explicar cómo se ve tu casa. ¡Es como una mezcla divertida de dibujar y compartir tus partes favoritas de tu hogar!","The text describes different rooms in the house like 'kitchen,' 'bedroom,' and 'garden,' which should be translated to 'cocina,' 'dormitorio,' and 'jardín,' respectively, in Spanish."
26,sectioneli5-26-0,en,es,"¡Imagina si tu casa fuera un dibujo divertido! Puedes dibujar el interior de tu hogar y usar palabras especiales para hablar de él. Hay palabras como 'cocina', 'sala de estar', 'patio trasero' y más. Intenta describir cada habitación usando estas palabras para contarle a alguien sobre tu hogar.","To translate the provided text into Spanish, we need to convert all the relevant nouns and instructions into their Spanish equivalents, ensuring the context of a fun drawing and description using specific words is maintained."
24,sectioneli5-24-7,en,es,"¡Recordemos lo que aprendimos sobre los apartamentos! El edificio más alto es naranja, y su techo es verde. Todos los apartamentos no son iguales porque vienen en diferentes alturas y colores. Los apartamentos son pequeños. Cada apartamento tiene dos dormitorios, pero no tienen balcón ni comedor.",The passage describes characteristics of apartments and needs to be translated accurately into Spanish while maintaining the context and details.
29,sectioneli5-29-4,en,es,"Tu maestro te mostrará un pequeño adelanto de una película. Es como ver una mini versión antes de la película real. Presta mucha atención y mira si puedes encontrar cosas en la habitación de Andy, como juguetes o muebles de una lista. Luego, verifica si los adivinaste correctamente. ¡Es una forma divertida de ver cuánto notaste!","The text is to be translated into Spanish, maintaining nouns and the context."
11,sectioneli5-11-2,en,es,"Hoy es el primer día de clases, ¡y todos se están conociendo! La maestra está pasando lista para ver quién está presente, y todos los niños están diciendo sus nombres, como Ana, Lua, Emma y Nico. Es un momento emocionante mientras comienzan a aprender y hacer nuevos amigos.","This sentence is a narration of events happening on the first day of school. The names mentioned should be translated as they are standard names, but the rest of the text should be translated to Spanish for clear understanding."
28,sectioneli5-28-0,en,es,"En un dormitorio, hay muchas cosas diferentes que puedes encontrar. Podrías ver **estantes** donde pones tus libros y juguetes, una **cómoda** donde guardas tu ropa, y un **cesto de papel** para tirar cosas que no necesitas.

También hay muebles como un **sillón** para sentarse, una **mesita de noche** para una lámpara o tu cuento antes de dormir, y un **escritorio** donde podrías hacer tus dibujos o tareas. En el suelo, podría haber una **alfombra** que se siente suave en tus pies.

Un **armario** es un gran guardarropa para tu ropa. Podrías dormir en una **cama individual**, que es una cama pequeña solo para ti.

Y hay **cojines**, como pequeñas almohadas, que hacen que todo sea aún más cómodo. ¡Todo esto ayuda a que tu dormitorio sea un lugar acogedor para estar!",Each piece of furniture and item mentioned needs to be accurately translated to Spanish to maintain the context of a bedroom setting. It's important not to translate any measurement units or specific enclosures improperly.
25,sectioneli5-25-1,en,es,"Emma está aprendiendo sobre las diferentes partes de una casa y lo que hacemos en cada una. ¡Vamos a ayudarla a emparejarlas!

1. **Cocina**: Esta es la habitación donde hay un frigorífico y puedes cocinar comida.
2. **Sala de estar**: Aquí encontrarás sofás, y es donde puedes ver la televisión.
3. **Dormitorio**: Este es el lugar donde hay una cama y vas a dormir.
4. **Baño**: En esta habitación, hay una ducha y un inodoro, y puedes cepillarte los dientes.
5. **Balcón**: Desde aquí, puedes ver la calle y tu vecindario afuera.
6. **Comedor**: Este es el lugar donde hay una mesa y sillas, perfecto para comer.","To translate accurately, ensure all parts of the house and related activities are represented clearly in Spanish. Maintain the noun phrases and activities associated with each room."
15,sectioneli5-15-0,en,es,"Imagina que tienes un nuevo amigo en clase y quieres que todos lo conozcan. Puedes decirle a la clase el nombre de tu amigo, su color favorito y cuándo es su cumpleaños. Esto ayuda a que tus compañeros lo conozcan mejor. También hay dos imágenes de un aula donde buscas cambios. Una goma de borrar podría estar en una mesa en una imagen y en una silla en otra. ¡Es como un juego para encontrar lo que es diferente!","The text consists of providing information about a new friend to the class and a game involving classroom pictures. The key concepts to translate are the introductory context and the details of the game, while maintaining the context of presenting a friend and observing changes in pictures."
10,sectioneli5-10-0,en,es,"¡Vamos a divertirnos dibujando y emparejando! Primero, piensa en dos lugares que no se mostraron antes y dibújalos en los grandes cuadros vacíos. Tal vez sea un parque o una escuela, ¡lo que se te ocurra!

Luego, hay un juego de emparejamiento con preguntas y respuestas. Verás algunas preguntas como '¿Cuál es tu nombre?' y respuestas como 'Mi nombre es Pedro.' El objetivo es poner la respuesta correcta con cada pregunta. Esto nos ayuda a practicar y mejorar en decir cosas en inglés, como preguntar sobre el clima o cómo se siente alguien. Si las emparejas todas, ¡buen trabajo! Intenta hacer una pequeña charla con un amigo usando estas preguntas y respuestas. ¡Es como jugar un juego en el que mejoras hablando en inglés!","The text involves directions for a drawing and matching game aimed at language practice. While translating this text, the content should be accurately rendered into Spanish, maintaining the playful and instructive tone."
30,sectioneli5-30-1,en,es,"¡Hablemos sobre dónde están las cosas! Podemos describir ubicaciones usando palabras especiales y un ratón amigable puede ayudarnos.

- **Dentro de**: El ratón está dentro de la caja. Es como cuando estás en una habitación.
- **Al lado de**: El ratón está al lado del televisor. Es como cuando te sientas junto a tu amigo.
- **Encima de**: El ratón está sentado en la mesa. Imagina poner un libro sobre tu escritorio.
- **Detrás de**: El ratón está en la parte trasera del sofá. Piensa en cuando te escondes detrás de una puerta.
- **Delante de**: El ratón está delante del televisor. Como estar delante de un espejo.
- **Entre**: El ratón está en el medio de dos libros. Como la mermelada entre dos rebanadas de pan en un sándwich.
- **Debajo de**: El ratón está debajo de la mesa. ¡Recuerda cuando te arrastras debajo de una manta!",The text describes locations using spatial prepositions with the help of examples. These words need to be correctly translated while retaining examples to illustrate their meanings.
29,sectioneli5-29-6,en,es,"Imagina que tienes un juguete favorito de cuando eras pequeño. ¿Todavía lo tienes en tu habitación? Ahora, vamos a ver un divertido tráiler de una película de dibujos animados donde la historia trata de juguetes. Los personajes principales son los propios juguetes, y viven en una habitación llena de diferentes objetos como un armario, una computadora y libros. ¿Puedes imaginar qué juguetes podría tener Andy y qué más puedes encontrar en la habitación? ¡Explorémos juntos qué cosas únicas cuelgan en las paredes también!","To translate the given passage into Spanish, we need to translate all the words, maintaining the original meaning and context. In this passage, there are no nouns or specific names that require special consideration, and there are no mathematical expressions or units that would need to be left unchanged."
10,sectioneli5-10-1,en,es,"Hablar en inglés significa que necesitas saber cómo responder las preguntas que te hacen. Aquí hay algunas preguntas y respuestas fáciles que usamos mucho. ¡Vamos a jugar un juego! Empareja las preguntas con sus respuestas correctas:

1. ""¿Cómo te llamas?"" - Podrías decir, ""Me llamo Peter.""
2. ""¿Quién es él?"" - Podrías responder, ""Ese es John.""
3. ""¿Cómo está el clima?"" - Puedes decir, ""Está nublado y lluvioso.""
4. ""¿Cómo estás?"" - Podrías responder, ""Estoy bien, ¡gracias!""
5. ""¿Qué día es hoy?"" - Podrías responder, ""Es lunes.""

¡Buen trabajo! Ahora puedes usarlas para hablar con amigos.",The purpose of this translation is to convert the provided English text into Spanish while preserving the meaning and structure of the original sentences. This involves using equivalent vocabulary and grammatical structures in Spanish for each phrase or sentence in the original text.
11,sectioneli5-11-3,en,es,"Cuando conoces a alguien nuevo, es agradable decir '¡Hola!' y preguntar '¿Cómo estás?' para saber cómo se sienten. En las imágenes, los niños están saludando y haciéndose preguntas como '¿Quién es este?' para aprender más unos de otros. ¡Esto te ayuda a hacer nuevos amigos y ser educado!","When translating general conversational text, it is important to maintain the friendliness and politeness of the original expressions in the target language."
17,sectioneli5-17-2,en,es,"¡Juguemos un juego divertido sobre los colores! Encuentra algo a tu alrededor que coincida con cada color en la imagen. Por ejemplo, si ves el color rojo, ¡piensa en una manzana! ¿Puedes encontrar otras cosas para colores como verde, azul o amarillo?","The text provided is instructing to play a game and mentions different colors and examples. I need to translate all of it into Spanish, ensuring that all colors are translated accurately according to their Spanish equivalents."
11,sectioneli5-11-0,en,es,"Cuando conoces a alguien nuevo, puedes decir ""¡Hola! ¿Cómo estás?"" como cuando saludas a tu amigo en el parque. Ellos podrían responder, ""Estoy bien, ¿y tú?"" Es como verificar si ambos están felices. Entonces, puedes decir, ""Estoy maravilloso. ¡Gracias!"" para mostrar que te sientes genial. ¡Se trata de ser amigable y educado!","The passage involves simple conversational English phrases that need to be translated into Spanish, maintaining the informal and friendly tone."
